"","object_id","global_id","transect_meter_mark","direction_to_group","distance_to_group","number_seedlings_in_group","number_vegetative_in_group","number_reproductive_in_group","site_name","dist_between_transects","event_date","recorded_by","transect_number","transect_orientation","parent_global_id","creation_date","creator","edit_date","editor","x","y","Transect Length"
"74","95","611f176b-045f-4c97-bfaf-b5df3f18adad",-44.1,"-",-2.48,NA,NA,1,"3",10,1714586400000,NA,"4","EW","f7e2ec6e-3487-4943-903c-d2caacc08a4e","5/2/2024 2:00:59 AM","MichelleDPL","5/2/2024 2:00:59 AM","MichelleDPL",-44.1,-2.48,50
"75","96","9130421c-85c2-453d-9bcc-a5a72484600e",-45.5,"-",-1.42,NA,NA,1,"3",10,1714586400000,NA,"4","EW","f7e2ec6e-3487-4943-903c-d2caacc08a4e","5/2/2024 2:00:59 AM","MichelleDPL","5/2/2024 2:00:59 AM","MichelleDPL",-45.5,-1.42,50
"76","97","580ddd8f-46d1-441b-811e-15aaad633e90",-47.96,NA,0.6,NA,1,NA,"3",10,1714586400000,NA,"4","EW","f7e2ec6e-3487-4943-903c-d2caacc08a4e","5/2/2024 2:00:59 AM","MichelleDPL","5/2/2024 2:00:59 AM","MichelleDPL",-47.96,0.6,50
"77","98","f8a81de9-64ba-4f42-8a4b-3cb7a0a6fb34",-48.15,"+",1.6,NA,NA,1,"3",10,1714586400000,NA,"4","EW","f7e2ec6e-3487-4943-903c-d2caacc08a4e","5/2/2024 2:00:59 AM","MichelleDPL","5/2/2024 2:00:59 AM","MichelleDPL",-48.15,1.6,50
"78","99","154ab432-d651-48d1-a619-af66cfe7685b",-22.02,"-",-2.17,NA,1,1,"1",10,1714586400000,NA,"1","EW","72d8a244-bd42-4b83-b946-7f9e19d9f3c7","5/2/2024 2:01:00 AM","MichelleDPL","5/2/2024 2:01:00 AM","MichelleDPL",-22.02,-2.17,NA
"79","100","10bcb683-439b-469c-9d6c-ec4ef2ef4baf",-21.1,"-",-1.3,NA,1,NA,"1",10,1714586400000,NA,"1","EW","72d8a244-bd42-4b83-b946-7f9e19d9f3c7","5/2/2024 2:01:00 AM","MichelleDPL","5/2/2024 2:01:00 AM","MichelleDPL",-21.1,-1.3,NA
"80","101","e9f3c973-7a73-4837-a093-0d65735e71ed",-21.04,"-",-0.28,NA,NA,1,"1",10,1714586400000,NA,"1","EW","72d8a244-bd42-4b83-b946-7f9e19d9f3c7","5/2/2024 2:01:00 AM","MichelleDPL","5/2/2024 2:01:00 AM","MichelleDPL",-21.04,-0.28,NA
"81","102","09697dc4-593d-4060-ad5c-0e94ba8cc0c0",-20.45,"-",-0.45,NA,NA,1,"1",10,1714586400000,NA,"1","EW","72d8a244-bd42-4b83-b946-7f9e19d9f3c7","5/2/2024 2:01:00 AM","MichelleDPL","5/2/2024 2:01:00 AM","MichelleDPL",-20.45,-0.45,NA
"82","103","6c180c6f-7c72-4b88-a3db-c6ab50148e27",4.1,"-",-0.4,0,1,1,"3",10,1714586400000,NA,"3","NS","862e99e6-6056-46ce-aeb7-9f166db91a6d","5/2/2024 2:01:03 AM","MichelleDPL","5/2/2024 2:01:03 AM","MichelleDPL",-0.4,4.1,50
"83","104","330c1a2b-bd1c-46dd-9480-b26632480172",12,"+",0.38,0,1,0,"3",10,1714586400000,NA,"3","NS","862e99e6-6056-46ce-aeb7-9f166db91a6d","5/2/2024 2:01:03 AM","MichelleDPL","5/2/2024 2:01:03 AM","MichelleDPL",0.38,12,50
"84","105","593d9cec-fa03-4881-ba53-cb4531786208",12,"+",0.6,0,1,0,"3",10,1714586400000,NA,"3","NS","862e99e6-6056-46ce-aeb7-9f166db91a6d","5/2/2024 2:01:03 AM","MichelleDPL","5/2/2024 2:01:03 AM","MichelleDPL",0.6,12,50
"85","106","aa73a22c-a8b0-4d5f-8799-6fc1c21ec6bb",16,"+",0.82,NA,1,1,"3",10,1714586400000,NA,"3","NS","862e99e6-6056-46ce-aeb7-9f166db91a6d","5/2/2024 2:01:03 AM","MichelleDPL","5/2/2024 2:01:03 AM","MichelleDPL",0.82,16,50
"86","107","297d4b98-6d1c-4be4-aca2-ff47e3385327",16.65,"+",0.33,0,0,1,"3",10,1714586400000,NA,"3","NS","862e99e6-6056-46ce-aeb7-9f166db91a6d","5/2/2024 2:01:03 AM","MichelleDPL","5/2/2024 2:01:03 AM","MichelleDPL",0.33,16.65,50
"87","108","d0704b71-3354-4a90-8a92-11151e8daf12",17.07,"+",0.68,NA,1,NA,"3",10,1714586400000,NA,"3","NS","862e99e6-6056-46ce-aeb7-9f166db91a6d","5/2/2024 2:01:03 AM","MichelleDPL","5/2/2024 2:01:03 AM","MichelleDPL",0.68,17.07,50
"88","109","d57c3e42-f8a4-4b12-9704-712bc66d97bf",19.1,"-",-1.07,NA,NA,1,"3",10,1714586400000,NA,"3","NS","862e99e6-6056-46ce-aeb7-9f166db91a6d","5/2/2024 2:01:03 AM","MichelleDPL","5/2/2024 2:01:03 AM","MichelleDPL",-1.07,19.1,50
"89","110","1af6fb52-1d37-49d4-832b-23fdd2f039a6",19.75,"+",0.35,NA,NA,1,"3",10,1714586400000,NA,"3","NS","862e99e6-6056-46ce-aeb7-9f166db91a6d","5/2/2024 2:01:03 AM","MichelleDPL","5/2/2024 2:01:03 AM","MichelleDPL",0.35,19.75,50
"90","111","7706c72b-76b7-44b1-9def-5c043e4afa37",22.7,"+",2.04,NA,1,NA,"3",10,1714586400000,NA,"3","NS","862e99e6-6056-46ce-aeb7-9f166db91a6d","5/2/2024 2:01:03 AM","MichelleDPL","5/2/2024 2:01:03 AM","MichelleDPL",2.04,22.7,50
"91","112","31c27309-b185-47f7-a9d5-6d93601e83b7",52.4,"+",1.9,NA,NA,1,"3",10,1714586400000,NA,"3","NS","862e99e6-6056-46ce-aeb7-9f166db91a6d","5/2/2024 2:01:03 AM","MichelleDPL","5/2/2024 2:01:03 AM","MichelleDPL",1.9,52.4,50
"92","113","9d5a48d5-04bf-426a-9bac-555e80567376",26.49,"+",0.23,NA,NA,1,"3",10,1714586400000,NA,"3","NS","862e99e6-6056-46ce-aeb7-9f166db91a6d","5/2/2024 2:01:03 AM","MichelleDPL","5/2/2024 2:01:03 AM","MichelleDPL",0.23,26.49,50
"93","114","41d8cfb2-a019-4822-b70b-3ea9edb22919",25.75,"-",-2.5,NA,NA,1,"3",10,1714586400000,NA,"3","NS","862e99e6-6056-46ce-aeb7-9f166db91a6d","5/2/2024 2:01:03 AM","MichelleDPL","5/2/2024 2:01:03 AM","MichelleDPL",-2.5,25.75,50
"94","115","f7e2419e-084e-4028-b8fe-9ae0275f54f4",41.85,"+",0.34,NA,3,NA,"3",10,1714586400000,NA,"3","NS","862e99e6-6056-46ce-aeb7-9f166db91a6d","5/2/2024 2:01:03 AM","MichelleDPL","5/2/2024 2:01:03 AM","MichelleDPL",0.34,41.85,50
"95","116","72aee68f-9b3c-4886-99f6-d9c34ce5b7ec",44.3,"-",-0.055,NA,1,1,"3",10,1714586400000,NA,"3","NS","862e99e6-6056-46ce-aeb7-9f166db91a6d","5/2/2024 2:01:03 AM","MichelleDPL","5/2/2024 2:01:03 AM","MichelleDPL",-0.055,44.3,50
"96","117","aecdaab3-c6c2-463e-9fbd-b9e22f864fe7",44.71,"-",-0.02,NA,NA,1,"3",10,1714586400000,NA,"3","NS","862e99e6-6056-46ce-aeb7-9f166db91a6d","5/2/2024 2:01:03 AM","MichelleDPL","5/2/2024 2:01:03 AM","MichelleDPL",-0.02,44.71,50
"97","118","5c10b010-77bf-41fe-91b1-991013a9f7fd",47.82,"+",1.65,NA,NA,1,"3",10,1714586400000,NA,"3","NS","862e99e6-6056-46ce-aeb7-9f166db91a6d","5/2/2024 2:01:03 AM","MichelleDPL","5/2/2024 2:01:03 AM","MichelleDPL",1.65,47.82,50
"98","120","f53fadda-567d-42d5-a44c-c6928e02c70f",-0.5,"+",0.31,NA,NA,1,"3",10,1714586400000,NA,"3","EW","7e045b7d-b67c-442b-8cd9-e7811c60e29d","5/2/2024 2:01:04 AM","MichelleDPL","5/2/2024 2:01:04 AM","MichelleDPL",-0.5,0.31,60
"99","121","fb0ed7b5-da40-4fb8-82b1-978b89f04c30",-0.8,"+",0.385,NA,1,1,"3",10,1714586400000,NA,"3","EW","7e045b7d-b67c-442b-8cd9-e7811c60e29d","5/2/2024 2:01:04 AM","MichelleDPL","5/2/2024 2:01:04 AM","MichelleDPL",-0.8,0.385,60
"100","122","9dd08b07-a3be-4836-84c1-fe926e8f33fc",-1,"-",-0.05,NA,1,1,"3",10,1714586400000,NA,"3","EW","7e045b7d-b67c-442b-8cd9-e7811c60e29d","5/2/2024 2:01:04 AM","MichelleDPL","5/2/2024 2:01:04 AM","MichelleDPL",-1,-0.05,60
"101","123","6e3e72f9-79ab-4942-bea6-6300461657d3",-1.05,"-",-0.42,NA,1,NA,"3",10,1714586400000,NA,"3","EW","7e045b7d-b67c-442b-8cd9-e7811c60e29d","5/2/2024 2:01:04 AM","MichelleDPL","5/2/2024 2:01:04 AM","MichelleDPL",-1.05,-0.42,60
"102","124","29564b0f-e84d-4a8c-8b20-b82dfb526d9b",-1.15,"-",-0.135,NA,NA,2,"3",10,1714586400000,NA,"3","EW","7e045b7d-b67c-442b-8cd9-e7811c60e29d","5/2/2024 2:01:04 AM","MichelleDPL","5/2/2024 2:01:04 AM","MichelleDPL",-1.15,-0.135,60
"103","125","3714378c-f9ec-46db-b742-b214b543cfe2",-1.15,"+",0.2,NA,2,NA,"3",10,1714586400000,NA,"3","EW","7e045b7d-b67c-442b-8cd9-e7811c60e29d","5/2/2024 2:01:04 AM","MichelleDPL","5/2/2024 2:01:04 AM","MichelleDPL",-1.15,0.2,60
"104","126","0c6bdb3b-ba95-404e-ab99-194be7db6788",-2.55,"+",0.25,NA,1,NA,"3",10,1714586400000,NA,"3","EW","7e045b7d-b67c-442b-8cd9-e7811c60e29d","5/2/2024 2:01:04 AM","MichelleDPL","5/2/2024 2:01:04 AM","MichelleDPL",-2.55,0.25,60
"105","127","626043d0-0e0f-42f8-8978-12801bfe92e4",-2.95,"+",0.58,NA,1,NA,"3",10,1714586400000,NA,"3","EW","7e045b7d-b67c-442b-8cd9-e7811c60e29d","5/2/2024 2:01:04 AM","MichelleDPL","5/2/2024 2:01:04 AM","MichelleDPL",-2.95,0.58,60
"106","128","0a8ae7f5-8fac-4436-a8e0-6183065ec0b8",-2.7,"+",1.16,NA,1,NA,"3",10,1714586400000,NA,"3","EW","7e045b7d-b67c-442b-8cd9-e7811c60e29d","5/2/2024 2:01:04 AM","MichelleDPL","5/2/2024 2:01:04 AM","MichelleDPL",-2.7,1.16,60
"107","129","5465cb8f-cfe2-458a-9012-8a405bf543d6",-3.55,"-",-2.02,NA,1,8,"3",10,1714586400000,NA,"3","EW","7e045b7d-b67c-442b-8cd9-e7811c60e29d","5/2/2024 2:01:04 AM","MichelleDPL","5/2/2024 2:01:04 AM","MichelleDPL",-3.55,-2.02,60
"108","130","10c164d7-c984-4dce-b5ec-8c85b1bbd82e",-4.6,"-",-1.04,NA,1,NA,"3",10,1714586400000,NA,"3","EW","7e045b7d-b67c-442b-8cd9-e7811c60e29d","5/2/2024 2:01:04 AM","MichelleDPL","5/2/2024 2:01:04 AM","MichelleDPL",-4.6,-1.04,60
"109","131","7129cc4d-48c9-4541-b5fb-cea2076ca0e9",-5.05,"-",-0.54,NA,1,NA,"3",10,1714586400000,NA,"3","EW","7e045b7d-b67c-442b-8cd9-e7811c60e29d","5/2/2024 2:01:04 AM","MichelleDPL","5/2/2024 2:01:04 AM","MichelleDPL",-5.05,-0.54,60
"110","132","ef687cfa-972a-47a1-9bab-1e64415607c5",-6.6,"+",0.73,NA,2,NA,"3",10,1714586400000,NA,"3","EW","7e045b7d-b67c-442b-8cd9-e7811c60e29d","5/2/2024 2:01:04 AM","MichelleDPL","5/2/2024 2:01:04 AM","MichelleDPL",-6.6,0.73,60
"111","133","781997bf-693e-48b5-bcef-67a371931152",-7.1,"+",0.05,NA,NA,1,"3",10,1714586400000,NA,"3","EW","7e045b7d-b67c-442b-8cd9-e7811c60e29d","5/2/2024 2:01:04 AM","MichelleDPL","5/2/2024 2:01:04 AM","MichelleDPL",-7.1,0.05,60
"112","134","456edad6-2d66-483b-99ae-051316ac6624",-7.35,"-",-0.375,NA,NA,1,"3",10,1714586400000,NA,"3","EW","7e045b7d-b67c-442b-8cd9-e7811c60e29d","5/2/2024 2:01:04 AM","MichelleDPL","5/2/2024 2:01:04 AM","MichelleDPL",-7.35,-0.375,60
"113","135","db435fcc-8c99-41eb-8069-209d8c5f0f02",-7.05,"-",-1.41,NA,1,NA,"3",10,1714586400000,NA,"3","EW","7e045b7d-b67c-442b-8cd9-e7811c60e29d","5/2/2024 2:01:04 AM","MichelleDPL","5/2/2024 2:01:04 AM","MichelleDPL",-7.05,-1.41,60
"114","136","ea0d94bb-5b0b-461d-b354-509b26e03467",-8.1,"+",0.91,NA,1,1,"3",10,1714586400000,NA,"3","EW","7e045b7d-b67c-442b-8cd9-e7811c60e29d","5/2/2024 2:01:04 AM","MichelleDPL","5/2/2024 2:01:04 AM","MichelleDPL",-8.1,0.91,60
"115","137","f076db13-6791-4078-a273-3ab241b100e6",-8.35,"+",0.29,NA,1,NA,"3",10,1714586400000,NA,"3","EW","7e045b7d-b67c-442b-8cd9-e7811c60e29d","5/2/2024 2:01:04 AM","MichelleDPL","5/2/2024 2:01:04 AM","MichelleDPL",-8.35,0.29,60
"116","138","c707e480-6b1e-4215-b553-43599f870884",-8.55,"+",0.3,NA,1,NA,"3",10,1714586400000,NA,"3","EW","7e045b7d-b67c-442b-8cd9-e7811c60e29d","5/2/2024 2:01:04 AM","MichelleDPL","5/2/2024 2:01:04 AM","MichelleDPL",-8.55,0.3,60
"117","139","4549737b-fe89-469b-9587-233a81ac08ff",-9.15,"+",0.97,NA,1,NA,"3",10,1714586400000,NA,"3","EW","7e045b7d-b67c-442b-8cd9-e7811c60e29d","5/2/2024 2:01:04 AM","MichelleDPL","5/2/2024 2:01:04 AM","MichelleDPL",-9.15,0.97,60
"118","140","2618aeda-9794-4bed-b607-00294511adc3",-9.85,"+",1.82,NA,2,NA,"3",10,1714586400000,NA,"3","EW","7e045b7d-b67c-442b-8cd9-e7811c60e29d","5/2/2024 2:01:04 AM","MichelleDPL","5/2/2024 2:01:04 AM","MichelleDPL",-9.85,1.82,60
"119","141","71998917-b9e0-4064-9d11-725d8cc5614d",-9.63,"-",-0.04,NA,4,NA,"3",10,1714586400000,NA,"3","EW","7e045b7d-b67c-442b-8cd9-e7811c60e29d","5/2/2024 2:01:04 AM","MichelleDPL","5/2/2024 2:01:04 AM","MichelleDPL",-9.63,-0.04,60
"120","142","671e96f0-7fe0-4502-83fd-504469f5ba7e",-10.55,"+",0.36,NA,1,NA,"3",10,1714586400000,NA,"3","EW","7e045b7d-b67c-442b-8cd9-e7811c60e29d","5/2/2024 2:01:04 AM","MichelleDPL","5/2/2024 2:01:04 AM","MichelleDPL",-10.55,0.36,60
"121","143","581e351f-b0be-45ab-91a0-3f452301d826",-11.3,"-",-1.32,1,3,1,"3",10,1714586400000,NA,"3","EW","7e045b7d-b67c-442b-8cd9-e7811c60e29d","5/2/2024 2:01:04 AM","MichelleDPL","5/2/2024 2:01:04 AM","MichelleDPL",-11.3,-1.32,60
"122","144","00b70b90-1d58-48c4-8d93-1d474d74cd8c",-11,"-",-0.81,NA,2,1,"3",10,1714586400000,NA,"3","EW","7e045b7d-b67c-442b-8cd9-e7811c60e29d","5/2/2024 2:01:04 AM","MichelleDPL","5/2/2024 2:01:04 AM","MichelleDPL",-11,-0.81,60
"123","145","761a000d-e4e5-4399-bb64-7b42a6aff0ad",-12.05,"+",1.85,NA,NA,1,"3",10,1714586400000,NA,"3","EW","7e045b7d-b67c-442b-8cd9-e7811c60e29d","5/2/2024 2:01:04 AM","MichelleDPL","5/2/2024 2:01:04 AM","MichelleDPL",-12.05,1.85,60
"124","146","6cacce89-a4c5-48ce-8410-3891899dfc5f",-12.22,"+",1.94,NA,1,NA,"3",10,1714586400000,NA,"3","EW","7e045b7d-b67c-442b-8cd9-e7811c60e29d","5/2/2024 2:01:04 AM","MichelleDPL","5/2/2024 2:01:04 AM","MichelleDPL",-12.22,1.94,60
"125","147","cd136efd-13d1-4c4c-9793-6d30681f7500",-13.8,"+",1.66,NA,NA,1,"3",10,1714586400000,NA,"3","EW","7e045b7d-b67c-442b-8cd9-e7811c60e29d","5/2/2024 2:01:04 AM","MichelleDPL","5/2/2024 2:01:04 AM","MichelleDPL",-13.8,1.66,60
"126","148","cb6ad7f4-ee6e-4246-9678-b37b49cb48e3",-13.25,"-",-0.63,NA,NA,1,"3",10,1714586400000,NA,"3","EW","7e045b7d-b67c-442b-8cd9-e7811c60e29d","5/2/2024 2:01:04 AM","MichelleDPL","5/2/2024 2:01:04 AM","MichelleDPL",-13.25,-0.63,60
"127","149","4feba763-98b5-4f48-8354-46f50ac91979",-13.15,"-",-1.42,NA,NA,1,"3",10,1714586400000,NA,"3","EW","7e045b7d-b67c-442b-8cd9-e7811c60e29d","5/2/2024 2:01:04 AM","MichelleDPL","5/2/2024 2:01:04 AM","MichelleDPL",-13.15,-1.42,60
"128","150","911b0507-b345-4def-a513-29e2afca0e77",-13.9,"+",0.1,NA,NA,1,"3",10,1714586400000,NA,"3","EW","7e045b7d-b67c-442b-8cd9-e7811c60e29d","5/2/2024 2:01:04 AM","MichelleDPL","5/2/2024 2:01:04 AM","MichelleDPL",-13.9,0.1,60
"129","151","2650ec28-4198-485d-9609-06278a507054",-14.6,"-",-1.32,NA,NA,1,"3",10,1714586400000,NA,"3","EW","7e045b7d-b67c-442b-8cd9-e7811c60e29d","5/2/2024 2:01:04 AM","MichelleDPL","5/2/2024 2:01:04 AM","MichelleDPL",-14.6,-1.32,60
"130","152","2fbe8b8a-926c-44ff-8752-72c0bd86c95e",-16.05,"-",-2.14,NA,1,2,"3",10,1714586400000,NA,"3","EW","7e045b7d-b67c-442b-8cd9-e7811c60e29d","5/2/2024 2:01:04 AM","MichelleDPL","5/2/2024 2:01:04 AM","MichelleDPL",-16.05,-2.14,60
"131","153","1c8d355f-6c17-4fd3-a3e4-7562dc49625c",-17.3,"+",0.73,NA,NA,1,"3",10,1714586400000,NA,"3","EW","7e045b7d-b67c-442b-8cd9-e7811c60e29d","5/2/2024 2:01:04 AM","MichelleDPL","5/2/2024 2:01:04 AM","MichelleDPL",-17.3,0.73,60
"132","154","55e4d4d4-727d-4aba-a9f0-3132e781624a",-19.05,"-",-1.54,NA,1,NA,"3",10,1714586400000,NA,"3","EW","7e045b7d-b67c-442b-8cd9-e7811c60e29d","5/2/2024 2:01:04 AM","MichelleDPL","5/2/2024 2:01:04 AM","MichelleDPL",-19.05,-1.54,60
"133","155","5de2f8db-e908-48be-aca7-17bb3e4bc29e",-22.25,"-",-1.79,NA,NA,1,"3",10,1714586400000,NA,"3","EW","7e045b7d-b67c-442b-8cd9-e7811c60e29d","5/2/2024 2:01:04 AM","MichelleDPL","5/2/2024 2:01:04 AM","MichelleDPL",-22.25,-1.79,60
"134","156","d17e2ee8-c51a-4b21-8a65-e5ed0a010840",-25.4,"-",-2,NA,NA,1,"3",10,1714586400000,NA,"3","EW","7e045b7d-b67c-442b-8cd9-e7811c60e29d","5/2/2024 2:01:04 AM","MichelleDPL","5/2/2024 2:01:04 AM","MichelleDPL",-25.4,-2,60
"135","157","e2f78963-8aca-4bf6-b8b5-58658effe70a",-28.05,"+",0.21,NA,NA,1,"3",10,1714586400000,NA,"3","EW","7e045b7d-b67c-442b-8cd9-e7811c60e29d","5/2/2024 2:01:04 AM","MichelleDPL","5/2/2024 2:01:04 AM","MichelleDPL",-28.05,0.21,60
"136","158","aa1af571-b53c-4d91-93c9-c7ec5c687ebb",-30.45,"+",1.85,NA,NA,1,"3",10,1714586400000,NA,"3","EW","7e045b7d-b67c-442b-8cd9-e7811c60e29d","5/2/2024 2:01:04 AM","MichelleDPL","5/2/2024 2:01:04 AM","MichelleDPL",-30.45,1.85,60
"137","159","0576f67e-1288-412c-a821-2bf180301356",-34.2,"+",1.42,NA,NA,1,"3",10,1714586400000,NA,"3","EW","7e045b7d-b67c-442b-8cd9-e7811c60e29d","5/2/2024 2:01:04 AM","MichelleDPL","5/2/2024 2:01:04 AM","MichelleDPL",-34.2,1.42,60
"138","160","6e3ad287-8e5c-4b0b-aff5-dc12385f42b3",-38.95,"+",1.67,NA,NA,1,"3",10,1714586400000,NA,"3","EW","7e045b7d-b67c-442b-8cd9-e7811c60e29d","5/2/2024 2:01:04 AM","MichelleDPL","5/2/2024 2:01:04 AM","MichelleDPL",-38.95,1.67,60
"139","161","2d3a3457-30d6-4517-908e-4651adb2dc0e",-39.35,"-",-1.48,NA,NA,1,"3",10,1714586400000,NA,"3","EW","7e045b7d-b67c-442b-8cd9-e7811c60e29d","5/2/2024 2:01:04 AM","MichelleDPL","5/2/2024 2:01:04 AM","MichelleDPL",-39.35,-1.48,60
"140","162","792cf83a-9a1c-466a-b1b1-282cb9fee099",-52.45,"+",1.37,NA,NA,1,"3",10,1714586400000,NA,"3","EW","7e045b7d-b67c-442b-8cd9-e7811c60e29d","5/2/2024 2:01:04 AM","MichelleDPL","5/2/2024 2:01:04 AM","MichelleDPL",-52.45,1.37,60
"141","164","d9a812af-0517-43d0-920a-b0dd25e1aec4",-9.15,"-",-0.98,NA,3,NA,"3",10,1714586400000,NA,"2","EW","d4afe552-8906-41bb-aa10-f61871b99a0b","5/2/2024 2:01:05 AM","MichelleDPL","5/2/2024 2:01:05 AM","MichelleDPL",-9.15,-0.98,23
"142","165","2052dad8-aaae-4a2b-8e93-e8f76ac39200",-13.55,"-",-2.63,NA,NA,1,"3",10,1714586400000,NA,"2","EW","d4afe552-8906-41bb-aa10-f61871b99a0b","5/2/2024 2:01:05 AM","MichelleDPL","5/2/2024 2:01:05 AM","MichelleDPL",-13.55,-2.63,23
"143","166","e92fbad9-1c73-4fb4-8633-a5cd6cb06724",-13.75,"-",-2.9,NA,NA,1,"3",10,1714586400000,NA,"2","EW","d4afe552-8906-41bb-aa10-f61871b99a0b","5/2/2024 2:01:05 AM","MichelleDPL","5/2/2024 2:01:05 AM","MichelleDPL",-13.75,-2.9,23
"144","167","8c0bb13a-c8d7-44ad-872d-45bb7b7662b7",-14.4,"-",-1.97,NA,1,3,"3",10,1714586400000,NA,"2","EW","d4afe552-8906-41bb-aa10-f61871b99a0b","5/2/2024 2:01:05 AM","MichelleDPL","5/2/2024 2:01:05 AM","MichelleDPL",-14.4,-1.97,23
"145","168","2da40841-7b4c-4f07-8c80-6769e86bd48d",-15.7,"-",-1.03,NA,NA,1,"3",10,1714586400000,NA,"2","EW","d4afe552-8906-41bb-aa10-f61871b99a0b","5/2/2024 2:01:05 AM","MichelleDPL","5/2/2024 2:01:05 AM","MichelleDPL",-15.7,-1.03,23
"146","169","ac55e31c-003d-4de9-ba74-2a706547caac",-17.35,"-",-1.89,NA,NA,1,"3",10,1714586400000,NA,"2","EW","d4afe552-8906-41bb-aa10-f61871b99a0b","5/2/2024 2:01:05 AM","MichelleDPL","5/2/2024 2:01:05 AM","MichelleDPL",-17.35,-1.89,23
"147","170","d7d37d50-4c26-4862-8071-546b07e8b132",-20.75,"-",-0.65,NA,1,NA,"3",10,1714586400000,NA,"2","EW","d4afe552-8906-41bb-aa10-f61871b99a0b","5/2/2024 2:01:05 AM","MichelleDPL","5/2/2024 2:01:05 AM","MichelleDPL",-20.75,-0.65,23
"148","172","071d5c23-a929-4048-ad29-f7608eaf857c",2,"+",0.73,0,2,3,"3",NA,1714586400000,NA,"2","NS","d180306f-a8de-4528-b3e6-c040fcbbeb93","5/2/2024 2:02:18 AM","MichelleDPL","5/2/2024 2:02:18 AM","MichelleDPL",0.73,2,NA
