"","object_id","global_id","transect_meter_mark","direction_to_group","distance_to_group","number_seedlings_in_group","number_vegetative_in_group","number_reproductive_in_group","site_name","dist_between_transects","event_date","recorded_by","transect_number","transect_orientation","parent_global_id","creation_date","creator","edit_date","editor","x","y","Transect Length"
"149","173","d555af43-799b-43f3-8f02-c5222adda279",3.6,"+",1.73,0,1,1,"3",NA,1714586400000,NA,"2","NS","d180306f-a8de-4528-b3e6-c040fcbbeb93","5/2/2024 2:02:18 AM","MichelleDPL","5/2/2024 2:02:18 AM","MichelleDPL",1.73,3.6,NA
"150","174","cc4b618b-4c29-4610-8291-7790a44111b9",3.2,"+",1.42,0,1,2,"3",NA,1714586400000,NA,"2","NS","d180306f-a8de-4528-b3e6-c040fcbbeb93","5/2/2024 2:02:18 AM","MichelleDPL","5/2/2024 2:02:18 AM","MichelleDPL",1.42,3.2,NA
"151","175","5f85ba17-c58d-482d-88bc-053fb1f5b5be",3.55,"-",-3.33,0,1,2,"3",NA,1714586400000,NA,"2","NS","d180306f-a8de-4528-b3e6-c040fcbbeb93","5/2/2024 2:02:18 AM","MichelleDPL","5/2/2024 2:02:18 AM","MichelleDPL",-3.33,3.55,NA
"152","176","985f1696-bdf2-4160-ac20-3967fb7a42cc",3.65,"+",0.13,0,0,1,"3",NA,1714586400000,NA,"2","NS","d180306f-a8de-4528-b3e6-c040fcbbeb93","5/2/2024 2:02:18 AM","MichelleDPL","5/2/2024 2:02:18 AM","MichelleDPL",0.13,3.65,NA
"153","177","2e47b164-15ad-488a-940f-ce4c0554feb5",3.92,"-",-0.16,0,0,1,"3",NA,1714586400000,NA,"2","NS","d180306f-a8de-4528-b3e6-c040fcbbeb93","5/2/2024 2:02:18 AM","MichelleDPL","5/2/2024 2:02:18 AM","MichelleDPL",-0.16,3.92,NA
"154","178","b281b656-b00c-4ac1-9c26-ab292fcf71ae",3.72,"-",-0.98,0,0,0,"3",NA,1714586400000,NA,"2","NS","d180306f-a8de-4528-b3e6-c040fcbbeb93","5/2/2024 2:02:18 AM","MichelleDPL","5/2/2024 2:02:18 AM","MichelleDPL",-0.98,3.72,NA
"155","179","a4542deb-43d3-4cdb-a9c5-e33daf32ab6f",4.7,"-",-0.13,0,0,1,"3",NA,1714586400000,NA,"2","NS","d180306f-a8de-4528-b3e6-c040fcbbeb93","5/2/2024 2:02:18 AM","MichelleDPL","5/2/2024 2:02:18 AM","MichelleDPL",-0.13,4.7,NA
"156","180","1f9cbca3-acd6-4da4-ac83-df40560ac94b",4.9,"-",-2.37,0,0,1,"3",NA,1714586400000,NA,"2","NS","d180306f-a8de-4528-b3e6-c040fcbbeb93","5/2/2024 2:02:18 AM","MichelleDPL","5/2/2024 2:02:18 AM","MichelleDPL",-2.37,4.9,NA
"157","181","594649fe-3fe7-4aea-9f50-14b20c59b923",5.75,"-",-1.48,0,0,1,"3",NA,1714586400000,NA,"2","NS","d180306f-a8de-4528-b3e6-c040fcbbeb93","5/2/2024 2:02:18 AM","MichelleDPL","5/2/2024 2:02:18 AM","MichelleDPL",-1.48,5.75,NA
"158","182","876d7f57-432a-4c8b-a8a9-47f5dfbbde1a",6,"-",-1,0,5,2,"3",NA,1714586400000,NA,"2","NS","d180306f-a8de-4528-b3e6-c040fcbbeb93","5/2/2024 2:02:18 AM","MichelleDPL","5/2/2024 2:02:18 AM","MichelleDPL",-1,6,NA
"159","183","56b84840-902c-4a63-b971-d13aefead40c",6.75,"+",2.16,0,0,1,"3",NA,1714586400000,NA,"2","NS","d180306f-a8de-4528-b3e6-c040fcbbeb93","5/2/2024 2:02:18 AM","MichelleDPL","5/2/2024 2:02:18 AM","MichelleDPL",2.16,6.75,NA
"160","184","fc7e3fd3-330b-480e-a13f-f94b2d8b9034",8.2,"-",-1.24,1,0,1,"3",NA,1714586400000,NA,"2","NS","d180306f-a8de-4528-b3e6-c040fcbbeb93","5/2/2024 2:02:18 AM","MichelleDPL","5/2/2024 2:02:18 AM","MichelleDPL",-1.24,8.2,NA
"161","185","2f04a89f-6ed3-413c-ae94-aa2b4691f1c3",8.33,"-",-1.38,0,0,0,"3",NA,1714586400000,NA,"2","NS","d180306f-a8de-4528-b3e6-c040fcbbeb93","5/2/2024 2:02:18 AM","MichelleDPL","5/2/2024 2:02:18 AM","MichelleDPL",-1.38,8.33,NA
"162","186","935ff25f-23e2-4af9-bbbc-cd688acbc6fc",14.65,"-",-0.65,3,0,1,"3",NA,1714586400000,NA,"2","NS","d180306f-a8de-4528-b3e6-c040fcbbeb93","5/2/2024 2:02:18 AM","MichelleDPL","5/2/2024 2:02:18 AM","MichelleDPL",-0.65,14.65,NA
"163","187","64fced5e-9f40-4105-8b9e-e9eba14f3a9a",15,"-",-0.65,0,1,0,"3",NA,1714586400000,NA,"2","NS","d180306f-a8de-4528-b3e6-c040fcbbeb93","5/2/2024 2:02:18 AM","MichelleDPL","5/2/2024 2:02:18 AM","MichelleDPL",-0.65,15,NA
"164","188","f1d36bd2-9367-439b-8e9f-dec9f1e44342",15.05,"+",0.97,0,0,1,"3",NA,1714586400000,NA,"2","NS","65a4f5ff-ca1e-43de-b36a-ef7d9dc87f07","5/2/2024 2:02:18 AM","MichelleDPL","5/2/2024 2:02:18 AM","MichelleDPL",0.97,15.05,66
"165","189","ded523b3-1761-485e-9082-25f4ae1784b8",15.4,"+",1.1,0,0,1,"3",NA,1714586400000,NA,"2","NS","65a4f5ff-ca1e-43de-b36a-ef7d9dc87f07","5/2/2024 2:02:18 AM","MichelleDPL","5/2/2024 2:02:18 AM","MichelleDPL",1.1,15.4,66
"166","190","eaea4b4c-7173-401f-a5e2-bcc1aa2ca792",16.72,"-",-0.34,0,0,1,"3",NA,1714586400000,NA,"2","NS","65a4f5ff-ca1e-43de-b36a-ef7d9dc87f07","5/2/2024 2:02:18 AM","MichelleDPL","5/2/2024 2:02:18 AM","MichelleDPL",-0.34,16.72,66
"167","192","9478415c-605b-48a7-86fc-2a6032e08ce1",17.12,"-",-1.28,0,0,1,"3",NA,1714586400000,NA,"2","NS","65a4f5ff-ca1e-43de-b36a-ef7d9dc87f07","5/2/2024 2:02:18 AM","MichelleDPL","5/2/2024 2:02:18 AM","MichelleDPL",-1.28,17.12,66
"168","193","77ba6ec2-b567-421b-8c35-16348139f90b",17.75,"-",-1.96,0,1,0,"3",NA,1714586400000,NA,"2","NS","65a4f5ff-ca1e-43de-b36a-ef7d9dc87f07","5/2/2024 2:02:18 AM","MichelleDPL","5/2/2024 2:02:18 AM","MichelleDPL",-1.96,17.75,66
"169","194","3de4c1de-f5fe-48ab-b602-531d0c3c4426",24.75,"-",-2.22,0,0,3,"3",NA,1714586400000,NA,"2","NS","65a4f5ff-ca1e-43de-b36a-ef7d9dc87f07","5/2/2024 2:02:18 AM","MichelleDPL","5/2/2024 2:02:18 AM","MichelleDPL",-2.22,24.75,66
"170","195","66d3d691-5023-43a0-8994-7b51e8312ca5",25,"-",-2.31,0,0,1,"3",NA,1714586400000,NA,"2","NS","65a4f5ff-ca1e-43de-b36a-ef7d9dc87f07","5/2/2024 2:02:18 AM","MichelleDPL","5/2/2024 2:02:18 AM","MichelleDPL",-2.31,25,66
"171","196","715bafd1-f472-4226-a3ba-c094ba15593c",26.1,"-",-1.69,0,1,0,"3",NA,1714586400000,NA,"2","NS","65a4f5ff-ca1e-43de-b36a-ef7d9dc87f07","5/2/2024 2:02:18 AM","MichelleDPL","5/2/2024 2:02:18 AM","MichelleDPL",-1.69,26.1,66
"172","197","e1e60f8a-5538-411b-acec-17e06191c39d",26.58,"-",-1.14,0,0,1,"3",NA,1714586400000,NA,"2","NS","65a4f5ff-ca1e-43de-b36a-ef7d9dc87f07","5/2/2024 2:02:18 AM","MichelleDPL","5/2/2024 2:02:18 AM","MichelleDPL",-1.14,26.58,66
"173","198","faa351c2-22cd-4762-abd5-4bfcddeae14c",27.15,"+",0.88,0,0,1,"3",NA,1714586400000,NA,"2","NS","65a4f5ff-ca1e-43de-b36a-ef7d9dc87f07","5/2/2024 2:02:18 AM","MichelleDPL","5/2/2024 2:02:18 AM","MichelleDPL",0.88,27.15,66
"174","199","43658167-7ca5-44e1-b61a-782d3c72e199",27.3,"-",-1.62,0,9,1,"3",NA,1714586400000,NA,"2","NS","65a4f5ff-ca1e-43de-b36a-ef7d9dc87f07","5/2/2024 2:02:18 AM","MichelleDPL","5/2/2024 2:02:18 AM","MichelleDPL",-1.62,27.3,66
"175","200","7cbf0028-a10a-4b86-9233-5b38ea2fb2fa",29.08,"-",-0.23,0,0,1,"3",NA,1714586400000,NA,"2","NS","65a4f5ff-ca1e-43de-b36a-ef7d9dc87f07","5/2/2024 2:02:18 AM","MichelleDPL","5/2/2024 2:02:18 AM","MichelleDPL",-0.23,29.08,66
"176","201","12a72831-a9c0-4fe7-972b-4af3917c3995",33.77,"-",-1.21,0,0,1,"3",NA,1714586400000,NA,"2","NS","65a4f5ff-ca1e-43de-b36a-ef7d9dc87f07","5/2/2024 2:02:18 AM","MichelleDPL","5/2/2024 2:02:18 AM","MichelleDPL",-1.21,33.77,66
"177","202","8f4b7d4a-dc25-4105-a0c7-09f6234c05b1",38.05,"-",-0.06,0,0,1,"3",NA,1714586400000,NA,"2","NS","65a4f5ff-ca1e-43de-b36a-ef7d9dc87f07","5/2/2024 2:02:18 AM","MichelleDPL","5/2/2024 2:02:18 AM","MichelleDPL",-0.06,38.05,66
"178","203","1b4245e1-e0e2-430e-adcf-46afab19ce3f",43.57,"-",-1.29,0,1,0,"3",NA,1714586400000,NA,"2","NS","65a4f5ff-ca1e-43de-b36a-ef7d9dc87f07","5/2/2024 2:02:18 AM","MichelleDPL","5/2/2024 2:02:18 AM","MichelleDPL",-1.29,43.57,66
"179","204","6e05e9e4-e40e-4e71-bba4-8d87db73c10b",49.83,"-",-0.66,0,0,1,"3",NA,1714586400000,NA,"2","NS","65a4f5ff-ca1e-43de-b36a-ef7d9dc87f07","5/2/2024 2:02:18 AM","MichelleDPL","5/2/2024 2:02:18 AM","MichelleDPL",-0.66,49.83,66
"180","205","69d07181-bc29-40d5-b751-d340f22d54bd",49.93,"-",-2.98,0,0,1,"3",NA,1714586400000,NA,"2","NS","65a4f5ff-ca1e-43de-b36a-ef7d9dc87f07","5/2/2024 2:02:18 AM","MichelleDPL","5/2/2024 2:02:18 AM","MichelleDPL",-2.98,49.93,66
"181","206","b7566ce1-b045-464d-9ca5-faef54cc1aec",62.13,"-",-0.77,0,0,1,"3",NA,1714586400000,NA,"2","NS","65a4f5ff-ca1e-43de-b36a-ef7d9dc87f07","5/2/2024 2:02:18 AM","MichelleDPL","5/2/2024 2:02:18 AM","MichelleDPL",-0.77,62.13,66
"182","207","fd157854-e1a8-46fe-8e10-953a2d3c2161",63.55,"-",-2.48,0,0,1,"3",NA,1714586400000,NA,"2","NS","65a4f5ff-ca1e-43de-b36a-ef7d9dc87f07","5/2/2024 2:02:18 AM","MichelleDPL","5/2/2024 2:02:18 AM","MichelleDPL",-2.48,63.55,66
"183","209","b0111991-db0a-4878-a533-409d9d3d006f",-4.35,"-",-0.88,0,1,0,"3",10,1714586400000,NA,"1","EW","5abc3618-44f3-4de1-9b18-2ef56b2b1fb2","5/2/2024 2:02:19 AM","MichelleDPL","5/2/2024 2:02:19 AM","MichelleDPL",-4.35,-0.88,NA
"184","210","2ccf139c-2acc-481d-905b-1ab4db688801",-5.75,"-",-1.56,1,0,1,"3",10,1714586400000,NA,"1","EW","5abc3618-44f3-4de1-9b18-2ef56b2b1fb2","5/2/2024 2:02:19 AM","MichelleDPL","5/2/2024 2:02:19 AM","MichelleDPL",-5.75,-1.56,NA
"185","211","8eee549a-3c86-43b0-9c53-cbaf9f3cff36",-7.73,"-",-1.91,0,0,1,"3",10,1714586400000,NA,"1","EW","5abc3618-44f3-4de1-9b18-2ef56b2b1fb2","5/2/2024 2:02:19 AM","MichelleDPL","5/2/2024 2:02:19 AM","MichelleDPL",-7.73,-1.91,NA
"186","212","d085b813-872a-435b-8bcc-8a5c679d28ef",-11.1,"-",-1.96,0,0,1,"3",10,1714586400000,NA,"1","EW","5abc3618-44f3-4de1-9b18-2ef56b2b1fb2","5/2/2024 2:02:19 AM","MichelleDPL","5/2/2024 2:02:19 AM","MichelleDPL",-11.1,-1.96,NA
"187","213","607456af-cf4f-4830-b1fb-44d38c54f6e7",-11.16,"-",-2.13,NA,NA,1,"3",10,1714586400000,NA,"1","EW","5abc3618-44f3-4de1-9b18-2ef56b2b1fb2","5/2/2024 2:02:19 AM","MichelleDPL","5/2/2024 2:02:19 AM","MichelleDPL",-11.16,-2.13,NA
"188","214","75935a68-a458-47f1-8364-3138032b0921",-11.18,"-",-1.83,NA,NA,1,"3",10,1714586400000,NA,"1","EW","5abc3618-44f3-4de1-9b18-2ef56b2b1fb2","5/2/2024 2:02:19 AM","MichelleDPL","5/2/2024 2:02:19 AM","MichelleDPL",-11.18,-1.83,NA
"189","215","d3aaabdd-b73d-4f11-b5b7-7e1bbf76b6ed",-14.36,"-",-2.84,NA,NA,1,"3",10,1714586400000,NA,"1","EW","5abc3618-44f3-4de1-9b18-2ef56b2b1fb2","5/2/2024 2:02:19 AM","MichelleDPL","5/2/2024 2:02:19 AM","MichelleDPL",-14.36,-2.84,NA
"190","216","7edf8a43-770a-4459-929b-845c16be6e94",-14.33,"-",-2.49,NA,1,NA,"3",10,1714586400000,NA,"1","EW","5abc3618-44f3-4de1-9b18-2ef56b2b1fb2","5/2/2024 2:02:19 AM","MichelleDPL","5/2/2024 2:02:19 AM","MichelleDPL",-14.33,-2.49,NA
"191","217","af673f97-c064-4185-9804-ad92938917c0",-13.78,"+",3.62,NA,NA,1,"3",10,1714586400000,NA,"1","EW","5abc3618-44f3-4de1-9b18-2ef56b2b1fb2","5/2/2024 2:02:19 AM","MichelleDPL","5/2/2024 2:02:19 AM","MichelleDPL",-13.78,3.62,NA
"192","218","bed40fb8-9395-497b-94f7-69590374d12d",-14.42,"+",2.54,NA,NA,1,"3",10,1714586400000,NA,"1","EW","5abc3618-44f3-4de1-9b18-2ef56b2b1fb2","5/2/2024 2:02:19 AM","MichelleDPL","5/2/2024 2:02:19 AM","MichelleDPL",-14.42,2.54,NA
"193","219","55583442-0926-49bb-85b7-a9731006b73a",-14.69,"+",2.58,NA,NA,1,"3",10,1714586400000,NA,"1","EW","5abc3618-44f3-4de1-9b18-2ef56b2b1fb2","5/2/2024 2:02:19 AM","MichelleDPL","5/2/2024 2:02:19 AM","MichelleDPL",-14.69,2.58,NA
"194","220","f329466a-9606-4a0a-98ff-5ce5d770202a",-14.16,"+",1.12,NA,6,3,"3",10,1714586400000,NA,"1","EW","5abc3618-44f3-4de1-9b18-2ef56b2b1fb2","5/2/2024 2:02:19 AM","MichelleDPL","5/2/2024 2:02:19 AM","MichelleDPL",-14.16,1.12,NA
"195","222","b4d66fe8-fe8a-43c0-a5f1-15d55dd8af23",-13.48,"-",-0.15,NA,NA,1,"3",10,1714586400000,NA,"1","EW","5abc3618-44f3-4de1-9b18-2ef56b2b1fb2","5/2/2024 2:02:19 AM","MichelleDPL","5/2/2024 2:02:19 AM","MichelleDPL",-13.48,-0.15,NA
"196","223","e303773c-141f-4867-ba75-6ebf37d06e32",-13.72,"-",-2.04,NA,NA,1,"3",10,1714586400000,NA,"1","EW","5abc3618-44f3-4de1-9b18-2ef56b2b1fb2","5/2/2024 2:02:19 AM","MichelleDPL","5/2/2024 2:02:19 AM","MichelleDPL",-13.72,-2.04,NA
"197","224","82294a57-0035-40ca-a463-1943aeb8517d",-14.41,"-",-2.251,NA,1,NA,"3",10,1714586400000,NA,"1","EW","5abc3618-44f3-4de1-9b18-2ef56b2b1fb2","5/2/2024 2:02:19 AM","MichelleDPL","5/2/2024 2:02:19 AM","MichelleDPL",-14.41,-2.251,NA
"198","225","779f9413-ed3e-4c6b-8d94-164e3f919355",-14.39,NA,2.84,NA,NA,1,"3",10,1714586400000,NA,"1","EW","5abc3618-44f3-4de1-9b18-2ef56b2b1fb2","5/2/2024 2:02:19 AM","MichelleDPL","5/2/2024 2:02:19 AM","MichelleDPL",-14.39,2.84,NA
"199","226","18c1b797-da9f-4a61-8878-f1080c0db907",-14.87,"+",0.04,NA,NA,1,"3",10,1714586400000,NA,"1","EW","5abc3618-44f3-4de1-9b18-2ef56b2b1fb2","5/2/2024 2:02:19 AM","MichelleDPL","5/2/2024 2:02:19 AM","MichelleDPL",-14.87,0.04,NA
"200","227","bdd25b1f-d8c0-405b-a8e0-49711a25a0df",-16.37,"-",-1.8,NA,NA,1,"3",10,1714586400000,NA,"1","EW","5abc3618-44f3-4de1-9b18-2ef56b2b1fb2","5/2/2024 2:02:19 AM","MichelleDPL","5/2/2024 2:02:19 AM","MichelleDPL",-16.37,-1.8,NA
"201","228","c255d46c-01f5-4713-bcae-b9730cdfc14a",-16.37,"+",0.07,NA,1,NA,"3",10,1714586400000,NA,"1","EW","5abc3618-44f3-4de1-9b18-2ef56b2b1fb2","5/2/2024 2:02:19 AM","MichelleDPL","5/2/2024 2:02:19 AM","MichelleDPL",-16.37,0.07,NA
"202","229","09b1f986-8835-46e7-a04b-3da640219ebd",-16.59,"-",-0.07,NA,4,NA,"3",10,1714586400000,NA,"1","EW","5abc3618-44f3-4de1-9b18-2ef56b2b1fb2","5/2/2024 2:02:19 AM","MichelleDPL","5/2/2024 2:02:19 AM","MichelleDPL",-16.59,-0.07,NA
"203","230","113aac23-cd85-4372-a25e-69d3d704f11e",-16.3,"+",1.45,NA,1,NA,"3",10,1714586400000,NA,"1","EW","5abc3618-44f3-4de1-9b18-2ef56b2b1fb2","5/2/2024 2:02:19 AM","MichelleDPL","5/2/2024 2:02:19 AM","MichelleDPL",-16.3,1.45,NA
"204","231","9e176280-c598-45f0-8352-7048d52687bb",-16.81,"+",1.06,NA,NA,2,"3",10,1714586400000,NA,"1","EW","5abc3618-44f3-4de1-9b18-2ef56b2b1fb2","5/2/2024 2:02:19 AM","MichelleDPL","5/2/2024 2:02:19 AM","MichelleDPL",-16.81,1.06,NA
"205","232","30884144-ffef-49f3-bbb3-309c68aac295",-15.92,"-",-0.82,NA,2,NA,"3",10,1714586400000,NA,"1","EW","5abc3618-44f3-4de1-9b18-2ef56b2b1fb2","5/2/2024 2:02:19 AM","MichelleDPL","5/2/2024 2:02:19 AM","MichelleDPL",-15.92,-0.82,NA
"206","233","f61bfeaf-f0d5-4d24-ba0c-5ad25de24169",-16.23,"-",-1.19,NA,1,NA,"3",10,1714586400000,NA,"1","EW","5abc3618-44f3-4de1-9b18-2ef56b2b1fb2","5/2/2024 2:02:19 AM","MichelleDPL","5/2/2024 2:02:19 AM","MichelleDPL",-16.23,-1.19,NA
"207","234","62d85490-1710-4a60-9f81-7bc3a8b1c14a",-16.24,"-",-1.87,NA,NA,1,"3",10,1714586400000,NA,"1","EW","5abc3618-44f3-4de1-9b18-2ef56b2b1fb2","5/2/2024 2:02:19 AM","MichelleDPL","5/2/2024 2:02:19 AM","MichelleDPL",-16.24,-1.87,NA
"208","235","d719039b-0765-45f8-b2ca-3c698ca0eee9",-17.52,"-",-0.87,NA,1,NA,"3",10,1714586400000,NA,"1","EW","5abc3618-44f3-4de1-9b18-2ef56b2b1fb2","5/2/2024 2:02:19 AM","MichelleDPL","5/2/2024 2:02:19 AM","MichelleDPL",-17.52,-0.87,NA
"209","236","f8692710-1fa9-4d97-a658-41a23da98dff",-17.5,"-",-1.14,NA,1,NA,"3",10,1714586400000,NA,"1","EW","5abc3618-44f3-4de1-9b18-2ef56b2b1fb2","5/2/2024 2:02:19 AM","MichelleDPL","5/2/2024 2:02:19 AM","MichelleDPL",-17.5,-1.14,NA
"210","237","80f67b8b-9637-4548-a713-9d75569fa317",-17.66,"-",-1.19,NA,1,3,"3",10,1714586400000,NA,"1","EW","5abc3618-44f3-4de1-9b18-2ef56b2b1fb2","5/2/2024 2:02:19 AM","MichelleDPL","5/2/2024 2:02:19 AM","MichelleDPL",-17.66,-1.19,NA
"211","238","8748d279-6291-4690-8325-a0db92f3e998",-17.83,"+",0.38,NA,NA,1,"3",10,1714586400000,NA,"1","EW","5abc3618-44f3-4de1-9b18-2ef56b2b1fb2","5/2/2024 2:02:19 AM","MichelleDPL","5/2/2024 2:02:19 AM","MichelleDPL",-17.83,0.38,NA
"212","239","c7753bf3-abb7-488a-b155-c7004f327516",-18.29,"+",0.76,NA,NA,1,"3",10,1714586400000,NA,"1","EW","5abc3618-44f3-4de1-9b18-2ef56b2b1fb2","5/2/2024 2:02:19 AM","MichelleDPL","5/2/2024 2:02:19 AM","MichelleDPL",-18.29,0.76,NA
"213","240","8d90a867-803d-4c7a-925d-842949620a47",-18.38,"-",-0.17,NA,NA,1,"3",10,1714586400000,NA,"1","EW","5abc3618-44f3-4de1-9b18-2ef56b2b1fb2","5/2/2024 2:02:19 AM","MichelleDPL","5/2/2024 2:02:19 AM","MichelleDPL",-18.38,-0.17,NA
"214","241","4544bfe6-8db2-433e-a51b-83b6fd43534d",-18.38,"-",-0.33,NA,NA,1,"3",10,1714586400000,NA,"1","EW","5abc3618-44f3-4de1-9b18-2ef56b2b1fb2","5/2/2024 2:02:19 AM","MichelleDPL","5/2/2024 2:02:19 AM","MichelleDPL",-18.38,-0.33,NA
"215","242","2fda566e-06fc-473f-aa4f-a93fa4f60c72",-18.38,"-",-0.91,NA,1,NA,"3",10,1714586400000,NA,"1","EW","5abc3618-44f3-4de1-9b18-2ef56b2b1fb2","5/2/2024 2:02:19 AM","MichelleDPL","5/2/2024 2:02:19 AM","MichelleDPL",-18.38,-0.91,NA
"216","243","9f09841a-4fff-452b-a632-d29c0551db6d",-18.26,"-",-1.1,NA,1,1,"3",10,1714586400000,NA,"1","EW","5abc3618-44f3-4de1-9b18-2ef56b2b1fb2","5/2/2024 2:02:19 AM","MichelleDPL","5/2/2024 2:02:19 AM","MichelleDPL",-18.26,-1.1,NA
"217","244","962b39ad-a07d-4444-9c3b-2138dc3f449e",-18.91,"-",-0.93,NA,1,NA,"3",10,1714586400000,NA,"1","EW","5abc3618-44f3-4de1-9b18-2ef56b2b1fb2","5/2/2024 2:02:19 AM","MichelleDPL","5/2/2024 2:02:19 AM","MichelleDPL",-18.91,-0.93,NA
"218","245","2f84cb55-5952-43ff-8362-fa665233f4b5",-19,"+",0.03,NA,1,NA,"3",10,1714586400000,NA,"1","EW","5abc3618-44f3-4de1-9b18-2ef56b2b1fb2","5/2/2024 2:02:19 AM","MichelleDPL","5/2/2024 2:02:19 AM","MichelleDPL",-19,0.03,NA
"219","246","e79a0222-f6be-4e58-abb0-4d1328b6f8fe",-18.28,"+",0.78,NA,NA,1,"3",10,1714586400000,NA,"1","EW","5abc3618-44f3-4de1-9b18-2ef56b2b1fb2","5/2/2024 2:02:19 AM","MichelleDPL","5/2/2024 2:02:19 AM","MichelleDPL",-18.28,0.78,NA
"220","247","09ea86b4-0f38-49c6-aed0-1c9143259589",-18.22,"+",1.07,NA,1,NA,"3",10,1714586400000,NA,"1","EW","5abc3618-44f3-4de1-9b18-2ef56b2b1fb2","5/2/2024 2:02:19 AM","MichelleDPL","5/2/2024 2:02:19 AM","MichelleDPL",-18.22,1.07,NA
"221","248","21102880-e3a5-4544-9655-eba5ded0dcad",-19.17,"+",0.43,NA,NA,1,"3",10,1714586400000,NA,"1","EW","5abc3618-44f3-4de1-9b18-2ef56b2b1fb2","5/2/2024 2:02:19 AM","MichelleDPL","5/2/2024 2:02:19 AM","MichelleDPL",-19.17,0.43,NA
"222","249","7d411550-e2dc-4821-a56c-6292f3919360",-19.31,"+",0.78,NA,1,NA,"3",10,1714586400000,NA,"1","EW","5abc3618-44f3-4de1-9b18-2ef56b2b1fb2","5/2/2024 2:02:19 AM","MichelleDPL","5/2/2024 2:02:19 AM","MichelleDPL",-19.31,0.78,NA
"223","250","ab12cb29-f4eb-44ab-9515-c99e3d911ba2",-19.36,"-",-2.24,NA,1,NA,"3",10,1714586400000,NA,"1","EW","5abc3618-44f3-4de1-9b18-2ef56b2b1fb2","5/2/2024 2:02:19 AM","MichelleDPL","5/2/2024 2:02:19 AM","MichelleDPL",-19.36,-2.24,NA
"224","251","4bc462f6-63c1-453f-b9b0-19523998b4a1",-19.64,"+",0.42,NA,NA,1,"3",10,1714586400000,NA,"1","EW","5abc3618-44f3-4de1-9b18-2ef56b2b1fb2","5/2/2024 2:02:19 AM","MichelleDPL","5/2/2024 2:02:19 AM","MichelleDPL",-19.64,0.42,NA
